zpid,latitude,longitude,cityid,countyid,zipcode,amount
17132819,34223914,-119068543,51239,2061,97089,443000
17132911,34226842,-119059815,51239,2061,97089,526000
17133783,34231691,-119043718,51239,2061,97089,352292
17133806,34231058,-119044833,51239,2061,97089,433216
17133943,34228629,-119040515,51239,2061,97089,291122
17134043,34229754,-119041686,51239,2061,97089,444166
17134250,34232006,-119040508,51239,2061,97089,268540
17134519,34223825,-119050921,51239,2061,97089,408126
17134680,34223028,-119048634,51239,2061,97089,256973
17134703,34222555,-119048541,51239,2061,97089,190206
17134803,34227269,-119044108,51239,2061,97089,456121
17134926,34229816,-119050224,51239,2061,97089,571086
17135310,34221738,-119047389,51239,2061,97089,211125
17135410,34219893,-119045197,51239,2061,97089,283072
17135433,34224849,-119044499,51239,2061,97089,412475
17135556,34225324,-119039013,51239,2061,97089,177782
17135708,34234783,-119042087,51239,2061,97089,152230
17135846,34222135,-119043226,51239,2061,97089,544172
17135876,34230411,-119026514,51239,2061,97089,433000
17135999,34227500,-119025831,51239,2061,97089,53932
17136099,34221010,-119031032,51239,2061,97089,81935
17136199,34222070,-119033587,51239,2061,97089,302972
17136322,34237884,-119028717,51239,2061,97089,237524
17136345,34224079,-119033587,51239,2061,97089,375904
17136491,34236759,-119033769,51239,2061,97089,61103
17136737,34236649,-119026468,51239,2061,97089,83414
17137359,34229760,-119030806,51239,2061,97089,425210
17137482,34224531,-119033868,51239,2061,97089,407991
17138066,34236282,-119015955,51239,2061,97089,344208
17138512,34231510,-119018607,51239,2061,97089,421645
17138635,34226559,-119023719,51239,2061,97089,343515
17138758,34233958,-119018494,51239,2061,97089,314424
17138804,34234223,-119023053,51239,2061,97089,339134
17138919,34217497,-118990922,51239,2061,97091,252132
17139019,34217132,-118988575,51239,2061,97091,485000
17139142,34219958,-118984008,51239,2061,97091,255126
17139988,34226351,-118983853,51239,2061,97091,462594
17140088,34221337,-118999150,51239,2061,97091,343993
17140211,34223572,-118990861,51239,2061,97091,304179
17140311,34223301,-118989946,51239,2061,97091,85590
17140411,34222573,-118988915,51239,2061,97091,270534
17140434,34221157,-118989694,51239,2061,97091,87465
17140457,34225569,-118985182,51239,2061,97091,62612
17140557,34223554,-118984948,51239,2061,97091,304000
17140657,34220885,-118990905,51239,2061,97091,222336
17140757,34221199,-118995605,51239,2061,97091,218685
17140857,34219430,-118995652,51239,2061,97091,50308
17141303,34226405,-118992768,51239,2061,97091,131005
17141595,34232114,-118987576,51239,2061,97091,215452
17141787,34224087,-119005611,51239,2061,97091,366122
17141887,34236851,-118990991,51239,2061,97091,296737
17142087,34225816,-119001327,51239,2061,97091,409716
17142187,34225236,-118995319,51239,2061,97091,184182
17142410,34235582,-118993199,51239,2061,97091,293880
17142633,34232069,-118995951,51239,2061,97091,558907
17142856,34235797,-118985462,51239,2061,97091,521000
17142979,34235365,-118999165,51239,2061,97091,521000
17143647,34223208,-118998092,51239,2061,97091,357036
17143839,34227235,-118997299,51239,2061,97091,250201
17144384,34242789,-118968624,51239,2061,97091,1219000
17144430,34230389,-118982630,51239,2061,97091,1000215
17144980,34222435,-119197552,13150,2061,97107,322202
17145203,34220510,-119203201,13150,2061,97107,426661
17145349,34222584,-119203297,13150,2061,97107,245534
17145572,34224714,-119205931,13150,2061,97107,192724
17145795,34228568,-119196734,13150,2061,97107,543000
17145918,34227072,-119209499,13150,2061,97107,308250
17146470,34218611,-119199571,13150,2061,97101,360110
17146762,34216323,-119201352,13150,2061,97101,390709
17146931,34215883,-119194245,13150,2061,97101,119740
17147031,34211425,-119201061,13150,2061,97101,348991
17147131,34210553,-119206556,13150,2061,97101,279219
17147446,34208661,-119194656,13150,2061,97101,390252
17147902,34202201,-119195210,13150,2061,97101,150719
17148205,34185999,-119206683,13150,2061,97106,477000
17148305,34182216,-119195250,13150,2061,97106,67400
17148474,34182885,-119198743,13150,2061,97106,322202
17148620,34182888,-119199072,13150,2061,97106,68291
17148720,34183672,-119204223,13150,2061,97106,323855
17148843,34183730,-119205940,13150,2061,97106,276351
17148943,34194812,-119198166,13150,2061,97106,167639
17149230,34193898,-119219488,13150,2061,97106,114546
17149307,34192372,-119217119,13150,2061,97106,197421
17149453,34192712,-119215652,13150,2061,97106,97774
17149676,34191596,-119209686,13150,2061,97106,252954
17149968,34193741,-119201835,13150,2061,97106,249453
17150037,34194574,-119219145,13150,2061,97106,270065
17150260,34195085,-119201586,13150,2061,97106,429606
17150329,34194087,-119212692,13150,2061,97106,510160
17150815,34187109,-119197883,13150,2061,97106,215431
17150915,34187214,-119201650,13150,2061,97106,114983
17151138,34189918,-119194707,13150,2061,97106,432000
17151161,34189170,-119194910,13150,2061,97106,291726
17151468,34183106,-119214710,13150,2061,97106,313526
17151614,34182397,-119216642,13150,2061,97106,196494
17151737,34184307,-119213419,13150,2061,97106,205971
17151860,34189009,-119213285,13150,2061,97106,254775
17152083,34188735,-119214867,13150,2061,97106,259872
17152804,34180410,-119227969,13150,2061,97106,110078
17153164,34181676,-119230419,13150,2061,97106,144693
17153233,34182247,-119229162,13150,2061,97106,819383
17153386,34183494,-119226389,13150,2061,97106,439502
17154344,34179349,-119195678,47198,2061,97109,59572
17155205,34178636,-119203588,47198,2061,97109,307550
17155305,34179551,-119219803,47198,2061,97109,172000
17155428,34180959,-119218107,47198,2061,97109,74554
17155751,34180606,-119214132,47198,2061,97109,120284
17155874,34180065,-119214283,47198,2061,97109,38936
17155974,34179222,-119204069,47198,2061,97109,149131
17156074,34180203,-119206220,47198,2061,97109,217000
17156097,34180334,-119204385,47198,2061,97109,125858
17156197,34176209,-119204234,47198,2061,97109,151976
17156466,34180970,-119207983,47198,2061,97109,275383
17156689,34180965,-119211661,47198,2061,97109,184936
17156789,34179507,-119213241,47198,2061,97109,320058
162960663,34177520,-119216381,47198,2061,97109,370206
17157340,34192730,-119241316,13150,2061,97106,983000
17157493,34191296,-119241327,13150,2061,97106,104204
17157638,34189442,-119238780,13150,2061,97106,595000
17157898,34185958,-119239719,13150,2061,97106,916760
17157959,34185076,-119240536,13150,2061,97106,703786
17158112,34194900,-119246000,13150,2061,97106,179336
17158741,34180188,-119234100,13150,2061,97106,342119
17159834,34210467,-119183175,13150,2061,97101,196548
17160302,34205243,-119187346,13150,2061,97101,61101
17160540,34207226,-119178504,13150,2061,97101,45807
17160563,34206671,-119179403,13150,2061,97101,296787
17160601,34204721,-119177795,13150,2061,97101,81489
17160647,34216597,-119178634,13150,2061,97101,461828
17160685,34214651,-119182413,13150,2061,97101,237794
17161014,34217783,-119186066,13150,2061,97101,443000
17161190,34207111,-119173178,13150,2061,97101,148704
17161236,34206767,-119171438,13150,2061,97101,95154
17161984,34201817,-119165742,13150,2061,97101,94603
17162450,34202201,-119160060,13150,2061,97101,90884
17163335,34196965,-119181788,13150,2061,97101,334000
17163585,34190487,-119185702,13150,2061,97101,235720
17163837,34204073,-119193363,13150,2061,97101,253787
17163983,34191818,-119192629,13150,2061,97101,183688
17164358,34193979,-119190361,13150,2061,97101,245904
17164458,34193241,-119179142,13150,2061,97101,183327
17164611,34189886,-119193500,13150,2061,97104,312867
17164734,34186831,-119190997,13150,2061,97104,95882
17164834,34189055,-119185568,13150,2061,97104,36622
17165992,34181562,-119186631,13150,2061,97104,245596
17166353,34182174,-119184228,13150,2061,97104,45809
17166754,34185078,-119173844,13150,2061,97104,204060
17167052,34180513,-119171259,13150,2061,97104,55735
17167075,34182322,-119168919,13150,2061,97104,373000
17167259,34178998,-119173844,13150,2061,97104,238473
17167359,34179289,-119169287,13150,2061,97104,268502
17167581,34175199,-119173730,13150,2061,97104,179336
17167727,34173915,-119168348,13150,2061,97104,239324
17167750,34173610,-119170138,13150,2061,97104,345000
17168211,34171682,-119182286,13150,2061,97104,57377
17168364,34168089,-119179610,13150,2061,97104,149090
17168648,34170943,-119193339,13150,2061,97104,55997
17168909,34167117,-119180492,13150,2061,97104,56658
17169270,34168306,-119182518,13150,2061,97104,213788
17169408,34166475,-119184191,13150,2061,97104,50909
17169531,34178352,-119188630,13150,2061,97104,51256
17169784,34161294,-119183551,13150,2061,97101,50620
17170729,34177800,-119192000,13150,2061,97104,119138
17171094,34150853,-119214664,13150,2061,97106,432169
17171140,34150384,-119214028,47198,2061,97106,345052
17171163,34149593,-119214350,13150,2061,97106,352663
17171362,34151580,-119216123,13150,2061,97106,139553
17171385,34151718,-119215251,47198,2061,97106,108647
17171477,34156121,-119219325,47198,2061,97106,100810
17171546,34154215,-119218974,13150,2061,97106,825000
17171569,34153898,-119218683,13150,2061,97106,392377
17171592,34153748,-119218035,13150,2061,97106,390653
17171990,34161266,-119226018,13150,2061,97106,136596
17172725,34156958,-119215578,47198,2061,97106,430334
17172771,34159006,-119219123,13150,2061,97106,440347
17173828,34143206,-119191746,47198,2061,97109,223783
17173851,34153345,-119194015,47198,2061,97109,63741
17173981,34152232,-119190423,47198,2061,97109,282867
17174004,34154418,-119185735,13150,2061,97109,210283
17174119,34149898,-119192199,47198,2061,97109,311860
17174287,34149885,-119188224,47198,2061,97109,48424
17174462,34144519,-119189639,47198,2061,97109,271726
17175198,34144662,-119195600,47198,2061,97109,183320
17175544,34145260,-119198222,47198,2061,97109,423921
17175644,34171875,-119231054,13150,2061,97106,421513
17175744,34169614,-119229815,13150,2061,97106,531642
17177531,34209084,-119163233,13150,2061,97101,285580
17179539,34204434,-119150549,13150,2061,97101,38643
17179760,34200478,-119156509,13150,2061,97101,61453
17180297,34171626,-119174966,13150,2061,97104,114982
17180389,34170657,-119173845,13150,2061,97104,90464
17180527,34169544,-119172172,13150,2061,97104,181696
17180673,34169800,-119169512,13150,2061,97104,230706
17181111,34166492,-119166897,13150,2061,97104,372292
17181287,34162752,-119168073,13150,2061,97104,325683
17181393,34174108,-119149608,13150,2061,97104,141323
17181523,34176543,-119153086,13150,2061,97104,213908
17182107,34181794,-119151620,13150,2061,97104,360000
17182207,34178971,-119155551,13150,2061,97104,124284
17182276,34178640,-119158331,13150,2061,97104,240275
17182963,34169869,-119165821,13150,2061,97104,71055
17183101,34160557,-119163036,13150,2061,97104,121499
17183147,34158233,-119161332,13150,2061,97104,199557
17183508,34164774,-119163858,13150,2061,97104,164293
17183608,34165118,-119162698,13150,2061,97104,402836
17184035,34151900,-119178000,13150,2061,97104,325166
17184227,34155987,-119173293,13150,2061,97104,49471
17184395,34152234,-119182226,13150,2061,97104,230614
17184518,34156453,-119170874,13150,2061,97104,80793
17184910,34157456,-119170976,13150,2061,97104,182687
17185271,34160007,-119173931,13150,2061,97104,225000
17186063,34158185,-119154203,13150,2061,97104,152071
17186378,34161339,-119154145,13150,2061,97104,171167
17186401,34172914,-119150814,13150,2061,97104,150069
17186800,34159714,-119149655,13150,2061,97104,128101
17186946,34156857,-119149683,13150,2061,97104,267864
17187169,34168454,-119150166,13150,2061,97104,234518
17187246,34163574,-119144890,13150,2061,97104,185913
17187563,34209918,-119011801,51239,2061,97091,355765
17190110,34142016,-119186801,47198,2061,97109,223858
17190506,34202426,-118994977,51239,2061,97091,74867
17190752,34199163,-118986182,51239,2061,97091,351778
17190944,34199846,-118977331,51239,2061,97091,390156
17191082,34202552,-118982665,51239,2061,97091,238742
17191182,34201820,-118984418,51239,2061,97091,82334
17192024,34189072,-118955036,34278,2061,96351,442977
17192316,34188262,-118955900,34278,2061,96351,660000
17193454,34171187,-118972132,34278,2061,96351,519215
17193577,34180799,-118983078,34278,2061,96351,997746
17194069,34168356,-118987898,34278,2061,96351,959402
17196822,34273201,-118905962,25974,2061,97097,328730
17197291,34275887,-118899024,25974,2061,97097,407000
17197781,34268101,-118905978,25974,2061,97097,683290
17198004,34268225,-118900895,25974,2061,97097,634000
17198226,34266263,-118901035,25974,2061,97097,275000
17198326,34266062,-118902607,25974,2061,97097,358000
17198685,34267854,-118883528,25974,2061,97097,399742
17198808,34264805,-118887243,25974,2061,97097,571668
17199054,34271298,-118890687,25974,2061,97097,394472
17199177,34269447,-118891362,25974,2061,97097,311637
17199546,34263669,-118890660,25974,2061,97097,401982
17199669,34266661,-118894074,25974,2061,97097,535488
17199792,34264570,-118894046,25974,2061,97097,413297
17200308,34265691,-118874572,25974,2061,97097,567000
17200554,34262948,-118876307,25974,2061,97097,399616
17201353,34270259,-118879123,25974,2061,97097,382265
17201376,34268580,-118878493,25974,2061,97097,402820
17201522,34274464,-118872763,25974,2061,97097,337827
17202014,34271912,-118869513,25974,2061,97097,403650
17202152,34266071,-118899143,25974,2061,97097,402891
17202298,34263695,-118898839,25974,2061,97097,305637
17203090,34286712,-118875297,25974,2061,97097,111363
17203310,34280993,-118876307,25974,2061,97097,41028
17203525,34284174,-118877820,25974,2061,97097,192623
17203738,34280600,-118872000,25974,2061,97097,180085
17203838,34287402,-118873594,25974,2061,97097,535488
17204604,34287437,-118857830,25974,2061,97097,234979
17205795,34293612,-118851900,25974,2061,97097,454000
17205818,34294492,-118849380,25974,2061,97097,373480
17206225,34294500,-118849000,25974,2061,97097,232384
17206325,34295560,-118844589,25974,2061,97097,305000
17206448,34294700,-118836848,25974,2061,97097,210086
17206763,34299238,-118850286,25974,2061,97097,232958
17206909,34298408,-118852944,25974,2061,97097,210026
17207132,34305348,-118841587,25974,2061,97097,288494
17207570,34306997,-118840567,25974,2061,97097,619000
17207670,34304903,-118836976,25974,2061,97097,479553
17208206,34230516,-118874495,34278,2061,96383,672166
17208872,34229169,-118909546,34278,2061,97091,872259
17209301,34215931,-118887473,34278,2061,96383,111135
17209508,34221816,-118902921,34278,2061,96383,834516
17210087,34217210,-118882031,34278,2061,96383,233285
17210171,34214994,-118886652,34278,2061,96383,252716
17210294,34216110,-118871665,34278,2061,96383,732000
17210394,34223292,-118869432,34278,2061,96383,595902
17210617,34219592,-118878645,34278,2061,96383,359368
17210809,34216154,-118878824,34278,2061,96383,213177
17210978,34208801,-118875043,34278,2061,96383,237130
17211001,34208016,-118876258,34278,2061,96383,451088
17211293,34204260,-118874887,34278,2061,96383,469246
17211731,34209222,-118879786,34278,2061,96383,121612
17211769,34199650,-118870845,34278,2061,96383,325999
17212061,34195820,-118876309,34278,2061,96383,600026
17212084,34198546,-118880011,34278,2061,96383,513333
17212207,34199102,-118882964,34278,2061,96383,657000
17212952,34189100,-118886000,34278,2061,96383,260084
17213052,34190900,-118884000,34278,2061,96383,157343
17213175,34189800,-118883000,34278,2061,96383,246000
17213298,34189500,-118888000,34278,2061,96383,232306
17213421,34194016,-118891725,34278,2061,96383,407991
17213755,34188744,-118888990,34278,2061,96383,416676
17214819,34187987,-118908584,34278,2061,96351,405614
17214993,34243306,-118917675,51239,2061,97091,778943
17215246,34220518,-118899520,34278,2061,96383,278650
17215346,34224065,-118894573,34278,2061,96383,374910
17215446,34224148,-118897248,34278,2061,96383,375052
17215592,34223474,-118889054,34278,2061,96383,287851
17215715,34223941,-118887813,34278,2061,96383,548676
17215984,34217111,-118887820,34278,2061,96383,395846
17216122,34229845,-118892812,34278,2061,96383,563821
